opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,Cycle
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,12/18/2016,3/14/2017,514,86.00
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,12/18/2016,3/15/2017,1132,87.00
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,12/18/2016,3/21/2017,5918,93.00
127ZPLXQ,Kary Hendrixson,GTXPro,Hottechi,Lost,12/18/2016,3/18/2017,0,90.00
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,12/18/2016,3/14/2017,0,86.00
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,12/18/2016,3/13/2017,0,85.00
N07K7DR7,Rosie Papadopoulos,MG Special,Plexzap,Engaging,12/18/2016,12/31/2017,0,378.00
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,12/18/2016,3/24/2017,2955,96.00
FCFDJIEZ,Vicki Laflamme,GTXPro,Fasehatice,Won,12/18/2016,3/21/2017,3742,93.00
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,12/18/2016,3/14/2017,64,86.00
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,12/18/2016,3/27/2017,0,99.00
125VIRMX,Elease Gluck,GTK 500,Warephase,Engaging,12/19/2016,12/31/2017,0,377.00
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,12/19/2016,3/18/2017,1164,89.00
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,12/19/2016,3/7/2017,65,78.00
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,12/19/2016,3/7/2017,0,78.00
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,12/19/2016,3/16/2017,441,87.00
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,12/19/2016,3/12/2017,0,83.00
MOPWEMB5,Vicki Laflamme,GTXPro,Hatfan,Won,12/19/2016,3/16/2017,4907,87.00
L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,12/20/2016,3/1/2017,0,71.00
3ECHUPQY,Daniell Hammack,GTX Plus Basic,,Engaging,12/20/2016,12/31/2017,0,376.00
3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,12/20/2016,3/25/2017,3269,95.00
VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,12/20/2016,3/12/2017,579,82.00
ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,12/20/2016,3/25/2017,0,95.00
TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,12/20/2016,3/7/2017,0,77.00
FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,12/20/2016,3/31/2017,51,101.00
1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,12/20/2016,3/8/2017,64,78.00
8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,12/20/2016,3/8/2017,60,78.00
2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,12/21/2016,3/27/2017,1186,96.00
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,12/21/2016,3/9/2017,3577,78.00
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,12/21/2016,3/7/2017,1020,76.00
K5CWSFCW,Elease Gluck,GTXPro,Blackzim,Engaging,12/21/2016,12/31/2017,0,375.00
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,12/21/2016,3/23/2017,53,92.00
2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,12/21/2016,3/10/2017,0,79.00
IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,12/21/2016,3/28/2017,0,97.00
QZ3VV4C1,Kary Hendrixson,GTXPro,Sunnamplex,Won,12/21/2016,3/8/2017,4719,77.00
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,12/21/2016,3/22/2017,546,91.00
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,12/21/2016,3/21/2017,1212,90.00
4H2QMS78,Vicki Laflamme,GTX Basic,,Engaging,12/21/2016,12/31/2017,0,375.00
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,12/21/2016,3/8/2017,0,77.00
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,12/22/2016,3/27/2017,0,95.00
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,12/22/2016,3/14/2017,5533,82.00
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,12/22/2016,3/1/2017,3295,69.00
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,12/22/2016,3/31/2017,45,99.00
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,12/22/2016,3/4/2017,56,72.00
SQLYCFGV,Zane Levy,GTXPro,Opentech,Engaging,12/22/2016,12/31/2017,0,374.00
EUG019AS,Corliss Cosme,GTX Basic,,Engaging,12/23/2016,12/31/2017,0,373.00
IE7VQ5BA,Daniell Hammack,GTX Plus Basic,Finhigh,Engaging,12/23/2016,12/31/2017,0,373.00
01QKN578,Darcel Schlecht,GTXPro,Funholding,Won,12/23/2016,3/20/2017,4247,87.00
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,12/23/2016,3/13/2017,3440,80.00
ZC3KKSUK,James Ascencio,GTXPro,Plexzap,Won,12/23/2016,3/2/2017,5040,69.00
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,12/23/2016,3/12/2017,469,79.00
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,12/23/2016,3/7/2017,58,74.00
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,12/24/2016,3/16/2017,2955,82.00
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,12/24/2016,3/26/2017,5228,92.00
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,12/24/2016,3/14/2017,3358,80.00
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,12/24/2016,3/29/2017,0,95.00
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,12/24/2016,3/31/2017,517,97.00
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,12/24/2016,3/3/2017,615,69.00
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,12/24/2016,3/10/2017,0,76.00
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,12/24/2016,3/8/2017,62,74.00
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,12/25/2016,3/13/2017,4711,78.00
F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,12/25/2016,3/23/2017,0,88.00
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,12/25/2016,3/30/2017,510,95.00
X6GL64T5,Gladys Colclough,GTXPro,Warephase,Won,12/25/2016,3/25/2017,4891,90.00
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,12/25/2016,3/17/2017,926,82.00
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,12/25/2016,3/10/2017,56,75.00
AI76U58A,Maureen Marcano,GTX Basic,Treequote,Engaging,12/25/2016,12/31/2017,0,371.00
KFPM2LJW,Rosalina Dieter,GTX Basic,,Engaging,12/25/2016,12/31/2017,0,371.00
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,12/25/2016,3/5/2017,47,70.00
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,12/26/2016,3/23/2017,0,87.00
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,12/26/2016,3/10/2017,6490,74.00
B00UMAV4,Kami Bicknell,MG Advanced,Gogozoom,Engaging,12/26/2016,12/31/2017,0,370.00
C8TV7R8A,Kary Hendrixson,GTXPro,,Engaging,12/26/2016,12/31/2017,0,370.00
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,12/26/2016,3/2/2017,3841,66.00
2VCDVCIZ,Kary Hendrixson,GTX Basic,,Engaging,12/27/2016,12/31/2017,0,369.00
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,12/27/2016,3/15/2017,5256,78.00
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,12/27/2016,3/28/2017,0,91.00
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,12/27/2016,3/25/2017,0,88.00
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,12/28/2016,3/1/2017,625,63.00
0U3WVJO0,Corliss Cosme,GTXPro,,Engaging,12/28/2016,12/31/2017,0,368.00
0IO00FNS,Darcel Schlecht,GTXPro,Warephase,Lost,12/28/2016,3/16/2017,0,78.00
8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,12/28/2016,3/22/2017,3952,84.00
PMMW9JX3,Kary Hendrixson,GTX Basic,,Engaging,12/28/2016,12/31/2017,0,368.00
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,12/28/2016,3/13/2017,5515,75.00
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,12/28/2016,3/16/2017,57,78.00
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,12/28/2016,3/28/2017,51,90.00
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,12/28/2016,3/13/2017,3803,75.00
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,12/29/2016,3/27/2017,5459,88.00
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,12/29/2016,3/23/2017,4148,84.00
2HT2R2GY,Cassey Cress,GTX Plus Pro,,Engaging,12/29/2016,12/31/2017,0,367.00
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,12/29/2016,3/23/2017,5002,84.00
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,12/29/2016,3/3/2017,3351,64.00
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,12/29/2016,3/19/2017,571,80.00
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,12/29/2016,3/10/2017,601,71.00
13GM5I6M,Kami Bicknell,GTXPro,,Engaging,12/29/2016,12/31/2017,0,367.00
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,12/29/2016,3/13/2017,576,74.00
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,12/29/2016,3/3/2017,52,64.00
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,12/29/2016,3/13/2017,1185,74.00
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,12/29/2016,3/28/2017,0,89.00
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,12/29/2016,3/14/2017,56,75.00
9IA34L8S,Vicki Laflamme,GTX Basic,,Engaging,12/29/2016,12/31/2017,0,367.00
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,12/29/2016,3/29/2017,54,90.00
S33WRL0Y,Zane Levy,GTXPro,Xx-holding,Won,12/29/2016,3/13/2017,4818,74.00
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,1/1/2017,3/1/2017,5087,59.00
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,1/1/2017,3/19/2017,1116,77.00
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,1/1/2017,3/20/2017,510,78.00
5T8Q2YID,Elease Gluck,MG Special,,Engaging,1/1/2017,12/31/2017,0,364.00
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,1/1/2017,3/16/2017,565,74.00
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,1/1/2017,3/26/2017,633,84.00
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,1/1/2017,3/29/2017,3962,87.00
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,1/1/2017,3/22/2017,3672,80.00
BTT6YAVZ,Zane Levy,GTX Plus Basic,Green-Plus,Engaging,1/1/2017,12/31/2017,0,364.00
FZDRB789,Zane Levy,GTXPro,Goodsilron,Won,1/1/2017,3/18/2017,4586,76.00
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,1/2/2017,3/2/2017,60,59.00
O7UUAK3Y,Corliss Cosme,GTX Plus Basic,dambase,Engaging,1/2/2017,12/31/2017,0,363.00
TLOHEQ18,Corliss Cosme,GTX Plus Basic,,Engaging,1/2/2017,12/31/2017,0,363.00
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,1/2/2017,5/4/2017,572,122.00
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,1/2/2017,3/1/2017,550,58.00
06B7XWPC,Kary Hendrixson,GTXPro,Sonron,Won,1/2/2017,3/17/2017,4125,74.00
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,1/2/2017,3/10/2017,3647,67.00
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,1/2/2017,3/21/2017,573,78.00
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,1/2/2017,3/29/2017,542,86.00
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,1/3/2017,3/12/2017,3479,68.00
NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,1/3/2017,3/22/2017,0,78.00
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,1/3/2017,3/21/2017,1012,77.00
EWDOBEM6,Hayden Neloms,MG Special,,Engaging,1/3/2017,12/31/2017,0,362.00
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,1/3/2017,3/6/2017,990,62.00
N36DEZBR,James Ascencio,GTXPro,Sunnamplex,Won,1/3/2017,3/18/2017,4374,74.00
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,1/3/2017,3/17/2017,0,73.00
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,1/3/2017,3/30/2017,1054,86.00
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,1/3/2017,3/15/2017,55,71.00
OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,1/3/2017,3/5/2017,0,61.00
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,1/4/2017,3/25/2017,1073,80.00
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,1/4/2017,3/20/2017,0,75.00
QM6VR1H5,Daniell Hammack,GTX Plus Pro,,Engaging,1/4/2017,12/31/2017,0,361.00
QR2BDRAI,James Ascencio,MG Advanced,,Engaging,1/4/2017,12/31/2017,0,361.00
Z75ND4JF,Kary Hendrixson,GTX Basic,,Engaging,1/4/2017,12/31/2017,0,361.00
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,1/4/2017,3/16/2017,586,71.00
ZOQ8RC86,Marty Freudenburg,GTXPro,Treequote,Won,1/4/2017,5/5/2017,4667,121.00
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,1/4/2017,3/28/2017,880,83.00
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,1/4/2017,3/12/2017,3676,67.00
CGWJ1WHI,Wilburn Farren,MG Special,,Engaging,1/4/2017,12/31/2017,0,361.00
279625VN,Anna Snelling,MG Advanced,Funholding,Lost,1/5/2017,3/25/2017,0,79.00
M16D8PYH,Daniell Hammack,GTX Plus Pro,,Engaging,1/5/2017,12/31/2017,0,360.00
RK52YU8S,Darcel Schlecht,GTXPro,Treequote,Lost,1/5/2017,3/9/2017,0,63.00
E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,1/5/2017,3/26/2017,0,80.00
HG07LMHI,Jonathan Berthelot,GTXPro,Treequote,Won,1/5/2017,3/19/2017,4716,73.00
VPXW8RJS,Kami Bicknell,MG Advanced,,Engaging,1/5/2017,12/31/2017,0,360.00
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,1/5/2017,3/30/2017,0,84.00
2U54WYQ1,Vicki Laflamme,GTXPro,Goodsilron,Won,1/5/2017,3/23/2017,4211,77.00
VCA1WAB0,Anna Snelling,MG Advanced,Funholding,Lost,1/6/2017,3/21/2017,0,74.00
T7T1YIM7,Boris Faz,GTX Plus Pro,,Engaging,1/6/2017,12/31/2017,0,359.00
MXNVX2AM,Darcel Schlecht,GTXPro,Codehow,Lost,1/6/2017,3/18/2017,0,71.00
1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,1/6/2017,3/17/2017,56,70.00
WDG0B1IR,Gladys Colclough,MG Special,Rundofase,Lost,1/6/2017,3/23/2017,0,76.00
Q5CABPMO,Gladys Colclough,MG Special,Funholding,Won,1/6/2017,3/23/2017,44,76.00
HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,1/6/2017,3/27/2017,532,80.00
R0W6A9BG,Lajuana Vencill,GTX Basic,Treequote,Lost,1/6/2017,5/10/2017,0,124.00
P5EGQ0HI,Lajuana Vencill,GTX Basic,Zumgoity,Lost,1/6/2017,3/20/2017,0,73.00
L1EJIE5L,Reed Clapper,GTXPro,Kinnamplus,Lost,1/6/2017,3/17/2017,0,70.00
S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,1/6/2017,3/24/2017,0,77.00
BBC3JB3H,Anna Snelling,GTX Basic,Isdom,Won,1/7/2017,3/8/2017,622,60.00
4JHY98UG,Cassey Cress,GTX Basic,,Engaging,1/7/2017,12/31/2017,0,358.00
7XVLKX8G,Cecily Lampkin,GTX Plus Pro,Cancity,Lost,1/7/2017,3/5/2017,0,57.00
G39V1X3G,Corliss Cosme,MG Special,,Engaging,1/7/2017,12/31/2017,0,358.00
OX4P78HP,Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,1/7/2017,3/16/2017,1257,68.00
72LNJRY9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,1/7/2017,3/25/2017,1135,77.00
8C2WG2FB,Zane Levy,MG Advanced,Hottechi,Lost,1/7/2017,3/28/2017,0,80.00
L0345WKB,Zane Levy,GTXPro,Newex,Won,1/7/2017,3/14/2017,4313,66.00
S24L8LVR,Anna Snelling,GTX Plus Pro,dambase,Won,1/8/2017,3/18/2017,5210,69.00
JXWXEJXE,Lajuana Vencill,MG Special,Ron-tech,Won,1/8/2017,3/27/2017,47,78.00
W2JCRPLX,Markita Hansen,MG Advanced,Konex,Won,1/8/2017,3/22/2017,3220,73.00
EQCD7G7Q,Rosalina Dieter,GTX Basic,Initech,Engaging,1/8/2017,12/31/2017,0,357.00
1M2I2NXQ,Rosie Papadopoulos,MG Special,Donware,Won,1/8/2017,3/26/2017,47,77.00
XYNTWPN1,Violet Mclelland,MG Special,Rundofase,Engaging,1/8/2017,12/31/2017,0,357.00
54EGR0AD,Violet Mclelland,MG Special,Yearin,Won,1/8/2017,3/25/2017,63,76.00
VT5Y73GX,Anna Snelling,MG Special,Betatech,Won,1/9/2017,3/15/2017,56,65.00
8O9V7UOZ,Anna Snelling,MG Special,Rundofase,Won,1/9/2017,3/1/2017,65,51.00
GIIC5H9X,Boris Faz,GTX Plus Pro,Donquadtech,Won,1/9/2017,3/19/2017,5743,69.00
9WMU7YHD,Cassey Cress,MG Special,Mathtouch,Won,1/9/2017,3/3/2017,53,53.00
8BQMFR86,Corliss Cosme,GTX Plus Pro,Betasoloin,Won,1/9/2017,3/30/2017,4974,80.00
DDCC6ZPK,Donn Cantrell,MG Advanced,Ontomedia,Won,1/9/2017,3/25/2017,3892,75.00
YMGWLEHY,Garret Kinder,GTXPro,Betasoloin,Won,1/9/2017,3/21/2017,3822,71.00
FKS9MVF6,Jonathan Berthelot,GTX Basic,Inity,Won,1/9/2017,3/2/2017,504,52.00
6Q67ZUJ1,Maureen Marcano,MG Special,,Engaging,1/9/2017,12/31/2017,0,356.00
HF8ABDF6,Rosalina Dieter,MG Advanced,Xx-holding,Won,1/9/2017,3/29/2017,3145,79.00
Y6UBZM6P,Vicki Laflamme,GTX Plus Pro,,Engaging,1/9/2017,12/31/2017,0,356.00
SIRC44NM,Vicki Laflamme,GTX Basic,Finjob,Won,1/9/2017,3/27/2017,564,77.00
7S6SHJJG,Zane Levy,GTX Plus Basic,Fasehatice,Won,1/9/2017,3/14/2017,1117,64.00
ZE84UHHB,Anna Snelling,MG Special,Inity,Won,1/10/2017,3/26/2017,59,75.00
2R3ZA84D,Darcel Schlecht,MG Special,Finhigh,Won,1/10/2017,3/28/2017,52,77.00
LTTYTAXA,Donn Cantrell,GTXPro,Kan-code,Won,1/10/2017,3/24/2017,4694,73.00
RIW4VWBW,Hayden Neloms,GTX Plus Pro,,Engaging,1/10/2017,12/31/2017,0,355.00
ZWFPD71J,Kami Bicknell,GTXPro,Plusstrip,Won,1/10/2017,3/6/2017,5620,55.00
T5C527Z9,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,1/10/2017,3/8/2017,1095,57.00
XC4LTIEO,Lajuana Vencill,GTX Basic,Conecom,Lost,1/10/2017,5/2/2017,0,112.00
AEBF9M5T,Lajuana Vencill,GTX Basic,Ron-tech,Won,1/10/2017,3/30/2017,489,79.00
DWUD4S0P,Markita Hansen,GTX Basic,,Engaging,1/10/2017,12/31/2017,0,355.00
MCE5DKD1,Markita Hansen,MG Special,Bioholding,Engaging,1/10/2017,12/31/2017,0,355.00
EV46ES18,Markita Hansen,GTX Plus Pro,Golddex,Won,1/10/2017,3/16/2017,5908,65.00
ID3IJHUS,Markita Hansen,MG Advanced,Xx-holding,Won,1/10/2017,3/11/2017,3820,60.00
YBJ72HKE,Maureen Marcano,GTX Plus Basic,Hottechi,Lost,1/10/2017,3/12/2017,0,61.00
RW39Y63V,Vicki Laflamme,GTXPro,,Engaging,1/10/2017,12/31/2017,0,355.00
5DEO8EDS,Vicki Laflamme,GTX Basic,Rantouch,Won,1/10/2017,3/20/2017,581,69.00
8LW65NDL,Violet Mclelland,GTX Plus Pro,,Engaging,1/10/2017,12/31/2017,0,355.00
CJ2ON1LV,Corliss Cosme,GTXPro,Nam-zim,Engaging,1/11/2017,12/31/2017,0,354.00
4I8X7EMW,Corliss Cosme,GTXPro,,Engaging,1/11/2017,12/31/2017,0,354.00
WPXAMXD2,Darcel Schlecht,GTX Plus Pro,Funholding,Lost,1/11/2017,3/10/2017,0,58.00
A4BBDK82,Jonathan Berthelot,GTX Basic,Gogozoom,Won,1/11/2017,3/28/2017,585,76.00
LMOAYCUK,Kami Bicknell,GTX Plus Basic,Plusstrip,Engaging,1/11/2017,12/31/2017,0,354.00
4XCJP60W,Kami Bicknell,GTX Basic,Nam-zim,Won,1/11/2017,5/6/2017,572,115.00
CDKX2A19,Lajuana Vencill,MG Advanced,Zumgoity,Won,1/11/2017,3/12/2017,3669,60.00
344I60EI,Markita Hansen,GTX Plus Basic,Golddex,Won,1/11/2017,3/16/2017,1091,64.00
YI30GSB5,Marty Freudenburg,GTX Plus Basic,Rangreen,Lost,1/11/2017,3/31/2017,0,79.00
0IYQX303,Reed Clapper,GTXPro,Donquadtech,Won,1/11/2017,3/17/2017,4905,65.00
6IMUQYMN,Corliss Cosme,GTX Basic,Vehement Capital Partners,Won,1/12/2017,3/10/2017,540,57.00
N9GAZ6B6,Gladys Colclough,MG Special,Zumgoity,Won,1/12/2017,3/20/2017,49,67.00
8O3IYWSM,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,1/12/2017,5/17/2017,513,125.00
R3OR0J5C,Lajuana Vencill,MG Special,Gogozoom,Won,1/12/2017,3/30/2017,54,77.00
VCSHYIU8,Maureen Marcano,GTX Plus Basic,,Engaging,1/12/2017,12/31/2017,0,353.00
0I6U3MQ6,Violet Mclelland,GTX Basic,Funholding,Engaging,1/12/2017,12/31/2017,0,353.00
RXV4UXRE,Violet Mclelland,MG Special,Yearin,Won,1/12/2017,3/23/2017,56,70.00
5AKGNKX1,Anna Snelling,MG Special,Konmatfix,Won,1/13/2017,3/16/2017,58,62.00
KNLMLTJH,Anna Snelling,MG Special,Treequote,Won,1/13/2017,3/27/2017,58,73.00
WRUG19FZ,Hayden Neloms,MG Advanced,Vehement Capital Partners,Engaging,1/13/2017,12/31/2017,0,352.00
UQQE9ILV,James Ascencio,GTXPro,Iselectrics,Engaging,1/13/2017,12/31/2017,0,352.00
G9GH5KV5,Kami Bicknell,GTXPro,Nam-zim,Won,1/13/2017,3/21/2017,4453,67.00
H06UZJH8,Kary Hendrixson,MG Special,Plusstrip,Lost,1/13/2017,5/8/2017,0,115.00
K1RXVUG9,Kary Hendrixson,GTX Basic,Nam-zim,Won,1/13/2017,3/14/2017,619,60.00
1QT3STIA,Maureen Marcano,GTX Plus Pro,Xx-holding,Won,1/13/2017,5/14/2017,5163,121.00
070M5M6X,Maureen Marcano,GTXPro,Green-Plus,Won,1/13/2017,3/25/2017,4071,71.00
DFTR2O9K,Reed Clapper,MG Special,Donquadtech,Won,1/13/2017,5/8/2017,56,115.00
W8CXDBQN,Vicki Laflamme,MG Special,,Engaging,1/13/2017,12/31/2017,0,352.00
S9MECO24,Violet Mclelland,MG Advanced,Sumace,Lost,1/13/2017,3/31/2017,0,77.00
EJSFO67U,Donn Cantrell,GTXPro,Zotware,Won,1/14/2017,3/29/2017,4375,74.00
VKT0UN11,James Ascencio,MG Advanced,Codehow,Engaging,1/14/2017,12/31/2017,0,351.00
SKTD4GGU,Kami Bicknell,GTX Basic,Golddex,Won,1/14/2017,3/28/2017,610,73.00
JIACLB24,Vicki Laflamme,GTX Basic,Scottech,Engaging,1/14/2017,12/31/2017,0,351.00
SNAPG5KC,Vicki Laflamme,MG Advanced,Hatfan,Lost,1/14/2017,5/5/2017,0,111.00
561707V4,Vicki Laflamme,GTXPro,Xx-holding,Won,1/14/2017,3/17/2017,4554,62.00
J28ZRO9G,Wilburn Farren,MG Advanced,Konex,Won,1/14/2017,5/18/2017,2880,124.00
5VYJCJAE,Corliss Cosme,GTX Plus Pro,Zoomit,Engaging,1/15/2017,12/31/2017,0,350.00
BTUG5VDL,Corliss Cosme,GTXPro,Inity,Engaging,1/15/2017,12/31/2017,0,350.00
KZ8Q0AFX,Corliss Cosme,GTX Plus Basic,Initech,Lost,1/15/2017,5/2/2017,0,107.00
CT3HBBI2,Elease Gluck,MG Special,Mathtouch,Engaging,1/15/2017,12/31/2017,0,350.00
AOOFHH6F,Markita Hansen,MG Special,Scotfind,Won,1/15/2017,5/18/2017,60,123.00
5U9Y1P87,Maureen Marcano,GTX Basic,Condax,Won,1/15/2017,3/21/2017,688,65.00
J0Y91LUA,Maureen Marcano,GTX Plus Pro,Goodsilron,Won,1/15/2017,3/22/2017,6142,66.00
YBRZQFEO,Maureen Marcano,GTXPro,Green-Plus,Won,1/15/2017,3/31/2017,4939,75.00
PHR8KB1Y,Niesha Huffines,GTX Plus Pro,Warephase,Won,1/15/2017,5/15/2017,6270,120.00
GR2X90DZ,Vicki Laflamme,GTX Basic,,Engaging,1/15/2017,12/31/2017,0,350.00
TBZMXKH4,Wilburn Farren,MG Advanced,Acme Corporation,Won,1/15/2017,3/29/2017,3833,73.00
WNXZ1FGS,Daniell Hammack,GTX Plus Basic,Bubba Gump,Lost,1/16/2017,3/28/2017,0,71.00
S3W6Q07M,Kami Bicknell,GTX Plus Pro,Acme Corporation,Engaging,1/16/2017,12/31/2017,0,349.00
K64TY8LU,Maureen Marcano,MG Special,,Engaging,1/16/2017,12/31/2017,0,349.00
6389JY2H,Moses Frase,MG Special,Hottechi,Won,1/16/2017,6/2/2017,57,137.00
SZ81H1PM,Versie Hillebrand,MG Special,Cancity,Won,1/16/2017,3/17/2017,47,60.00
